 -5.28   0.00   0.00   0.00   0.00   0.00
 -5.25   0.00   0.00   0.00   0.00   0.00
 -5.23   0.00   0.00   0.00   0.00   0.00
 -5.20   0.00   0.00   0.00   0.00   0.00
 -5.18   0.00   0.00   0.00   0.00   0.00
 -5.15   0.00   0.00   0.00   0.00   0.00
 -5.12   0.00   0.00   0.00   0.00   0.00
 -5.10   0.00   0.00   0.00   0.00   0.00
 -5.08   0.00   0.00   0.00   0.00   0.00
 -5.05   0.00   0.00   0.00   0.00   0.00
 -5.03   0.00   0.00   0.00   0.00   0.00
 -5.00   0.00   0.00   0.00   0.00   0.00
 -4.98   0.00   0.00   0.00   0.00   0.00
 -4.95   0.00   0.00   0.00   0.00   0.00
 -4.93   0.00   0.00   0.00   0.00   0.00
 -4.90   0.00   0.00   0.00   0.00   0.00
 -4.88   0.00   0.00   0.00   0.00   0.00
 -4.85   0.00   0.00   0.00   0.00   0.00
 -4.83   0.00   0.00   0.00   0.00   0.00
 -4.80   0.00   0.00   0.00   0.00   0.00
 -4.78   0.00   0.00   0.00   0.00   0.00
 -4.75   0.00   0.00   0.00   0.00   0.00
 -4.73   0.00   0.00   0.00   0.00   0.00
 -4.70   0.00   0.00   0.00   0.00   0.00
 -4.67   0.00   0.00   0.00   0.00   0.00
 -4.65   0.00   0.00   0.00   0.00   0.00
 -4.62   0.00   0.00   0.00   0.00   0.00
 -4.60   0.00   0.00   0.00   0.00   0.00
 -4.58   0.00   0.00   0.00   0.00   0.00
 -4.55   0.00   0.00   0.00   0.00   0.00
 -4.53   0.00   0.00   0.00   0.00   0.00
 -4.50   0.00   0.00   0.00   0.00   0.00
 -4.48   0.00   0.00   0.00   0.00   0.01
 -4.45   0.00   0.00   0.00   0.00   0.01
 -4.42   0.00   0.00   0.00   0.00   0.01
 -4.40   0.00   0.00   0.00   0.00   0.01
 -4.38   0.00   0.00   0.00   0.00   0.01
 -4.35   0.00   0.00   0.00   0.00   0.01
 -4.33   0.00   0.00   0.00   0.00   0.01
 -4.30   0.00   0.00   0.00   0.00   0.01
 -4.28   0.00   0.00   0.00   0.00   0.01
 -4.25   0.00   0.00   0.00   0.00   0.01
 -4.23   0.00   0.00   0.00   0.00   0.01
 -4.20   0.00   0.00   0.00   0.00   0.01
 -4.17   0.00   0.00   0.00   0.00   0.01
 -4.15   0.01   0.00   0.00   0.00   0.01
 -4.12   0.01   0.00   0.00   0.00   0.01
 -4.10   0.01   0.00   0.00   0.00   0.01
 -4.08   0.01   0.00   0.00   0.00   0.01
 -4.05   0.01   0.00   0.00   0.00   0.01
 -4.03   0.01   0.00   0.00   0.00   0.01
 -4.00   0.01   0.00   0.00   0.00   0.01
 -3.98   0.01   0.00   0.00   0.00   0.01
 -3.95   0.01   0.00   0.00   0.00   0.01
 -3.93   0.01   0.00   0.00   0.00   0.01
 -3.90   0.01   0.00   0.00   0.00   0.01
 -3.88   0.01   0.00   0.00   0.00   0.01
 -3.85   0.01   0.00   0.00   0.00   0.01
 -3.83   0.01   0.00   0.00   0.00   0.01
 -3.80   0.01   0.00   0.00   0.00   0.01
 -3.78   0.01   0.00   0.00   0.00   0.01
 -3.75   0.01   0.00   0.00   0.00   0.01
 -3.73   0.01   0.00   0.00   0.00   0.01
 -3.70   0.01   0.00   0.00   0.00   0.01
 -3.68   0.01   0.00   0.00   0.00   0.01
 -3.65   0.01   0.00   0.00   0.00   0.02
 -3.62   0.01   0.00   0.00   0.00   0.02
 -3.60   0.01   0.00   0.00   0.00   0.02
 -3.58   0.02   0.00   0.00   0.00   0.02
 -3.55   0.02   0.00   0.00   0.00   0.02
 -3.53   0.02   0.00   0.00   0.00   0.02
 -3.50   0.02   0.00   0.00   0.00   0.02
 -3.48   0.02   0.00   0.00   0.00   0.02
 -3.45   0.02   0.00   0.00   0.00   0.03
 -3.43   0.03   0.00   0.00   0.00   0.03
 -3.40   0.03   0.00   0.00   0.00   0.03
 -3.38   0.03   0.00   0.00   0.00   0.03
 -3.35   0.03   0.00   0.00   0.00   0.04
 -3.33   0.04   0.00   0.00   0.00   0.04
 -3.30   0.04   0.00   0.00   0.00   0.05
 -3.28   0.05   0.00   0.00   0.00   0.05
 -3.25   0.06   0.00   0.00   0.00   0.06
 -3.23   0.07   0.00   0.00   0.00   0.07
 -3.20   0.08   0.00   0.00   0.00   0.08
 -3.18   0.10   0.00   0.00   0.00   0.10
 -3.15   0.13   0.00   0.00   0.00   0.13
 -3.12   0.17   0.00   0.00   0.00   0.17
 -3.10   0.23   0.00   0.00   0.00   0.23
 -3.08   0.34   0.00   0.00   0.00   0.34
 -3.05   0.55   0.00   0.00   0.00   0.56
 -3.03   0.96   0.00   0.00   0.00   0.97
 -3.00   1.47   0.00   0.00   0.00   1.47
 -2.98   1.56   0.00   0.00   0.00   1.56
 -2.95   1.22   0.00   0.00   0.00   1.22
 -2.93   1.04   0.00   0.00   0.00   1.04
 -2.90   1.14   0.00   0.00   0.00   1.14
 -2.88   0.97   0.00   0.00   0.00   0.98
 -2.85   0.67   0.00   0.00   0.00   0.67
 -2.83   0.55   0.00   0.00   0.00   0.55
 -2.80   0.62   0.00   0.00   0.00   0.63
 -2.78   0.87   0.00   0.00   0.00   0.87
 -2.75   0.92   0.00   0.00   0.00   0.92
 -2.73   0.61   0.00   0.00   0.00   0.62
 -2.70   0.41   0.00   0.00   0.00   0.41
 -2.68   0.33   0.00   0.00   0.00   0.34
 -2.65   0.35   0.00   0.00   0.00   0.35
 -2.62   0.46   0.00   0.00   0.00   0.47
 -2.60   0.72   0.00   0.00   0.00   0.73
 -2.58   0.89   0.00   0.00   0.00   0.89
 -2.55   0.62   0.00   0.00   0.00   0.63
 -2.53   0.38   0.00   0.00   0.00   0.39
 -2.50   0.27   0.00   0.00   0.00   0.28
 -2.48   0.23   0.00   0.00   0.00   0.23
 -2.45   0.23   0.00   0.00   0.00   0.24
 -2.43   0.29   0.00   0.00   0.00   0.29
 -2.40   0.43   0.00   0.00   0.00   0.43
 -2.38   0.70   0.00   0.00   0.00   0.71
 -2.35   0.85   0.00   0.00   0.00   0.86
 -2.33   0.58   0.00   0.00   0.00   0.59
 -2.30   0.35   0.00   0.00   0.00   0.35
 -2.27   0.23   0.01   0.00   0.00   0.24
 -2.25   0.18   0.01   0.00   0.00   0.19
 -2.23   0.17   0.01   0.00   0.00   0.18
 -2.20   0.18   0.01   0.00   0.00   0.19
 -2.18   0.22   0.01   0.00   0.00   0.23
 -2.15   0.33   0.01   0.00   0.00   0.34
 -2.12   0.55   0.01   0.00   0.00   0.56
 -2.10   0.83   0.01   0.00   0.00   0.84
 -2.08   0.70   0.01   0.00   0.00   0.71
 -2.05   0.41   0.01   0.00   0.00   0.42
 -2.02   0.25   0.01   0.00   0.00   0.26
 -2.00   0.18   0.01   0.00   0.00   0.19
 -1.98   0.15   0.01   0.00   0.00   0.16
 -1.95   0.14   0.01   0.00   0.00   0.15
 -1.93   0.14   0.01   0.00   0.00   0.16
 -1.90   0.17   0.01   0.00   0.00   0.18
 -1.88   0.24   0.01   0.00   0.00   0.25
 -1.85   0.38   0.01   0.00   0.00   0.40
 -1.83   0.66   0.01   0.00   0.00   0.67
 -1.80   0.83   0.01   0.00   0.00   0.85
 -1.78   0.57   0.01   0.00   0.00   0.59
 -1.75   0.33   0.01   0.00   0.00   0.34
 -1.73   0.21   0.01   0.00   0.00   0.23
 -1.70   0.15   0.01   0.00   0.00   0.17
 -1.68   0.13   0.01   0.00   0.00   0.14
 -1.65   0.12   0.02   0.00   0.00   0.14
 -1.62   0.12   0.02   0.00   0.00   0.14
 -1.60   0.14   0.02   0.00   0.00   0.16
 -1.58   0.19   0.02   0.00   0.00   0.21
 -1.55   0.29   0.02   0.00   0.00   0.31
 -1.53   0.50   0.02   0.00   0.00   0.52
 -1.50   0.79   0.02   0.00   0.00   0.82
 -1.48   0.72   0.03   0.00   0.00   0.75
 -1.45   0.42   0.03   0.00   0.00   0.45
 -1.43   0.25   0.03   0.00   0.00   0.28
 -1.40   0.17   0.03   0.00   0.00   0.20
 -1.38   0.13   0.04   0.00   0.00   0.17
 -1.35   0.11   0.04   0.00   0.00   0.15
 -1.33   0.10   0.05   0.00   0.00   0.15
 -1.30   0.11   0.05   0.00   0.00   0.16
 -1.28   0.13   0.06   0.00   0.00   0.19
 -1.25   0.18   0.07   0.00   0.00   0.25
 -1.23   0.27   0.08   0.00   0.00   0.36
 -1.20   0.48   0.09   0.00   0.00   0.57
 -1.18   0.77   0.11   0.00   0.00   0.89
 -1.15   0.71   0.14   0.00   0.00   0.86
 -1.12   0.41   0.18   0.00   0.00   0.60
 -1.10   0.23   0.25   0.00   0.00   0.49
 -1.07   0.14   0.37   0.00   0.00   0.52
 -1.05   0.10   0.58   0.01   0.00   0.69
 -1.03   0.07   1.00   0.01   0.00   1.08
 -1.00   0.05   1.52   0.01   0.00   1.58
 -0.98   0.04   1.62   0.01   0.00   1.67
 -0.95   0.04   1.31   0.01   0.00   1.35
 -0.93   0.03   1.17   0.01   0.00   1.21
 -0.90   0.03   1.36   0.01   0.00   1.40
 -0.88   0.02   1.38   0.01   0.00   1.41
 -0.85   0.02   1.37   0.01   0.00   1.40
 -0.83   0.02   1.31   0.01   0.00   1.34
 -0.80   0.02   1.09   0.01   0.00   1.12
 -0.78   0.01   1.13   0.01   0.00   1.16
 -0.75   0.01   1.08   0.01   0.00   1.11
 -0.73   0.01   0.73   0.01   0.00   0.76
 -0.70   0.01   0.51   0.01   0.00   0.53
 -0.68   0.01   0.43   0.01   0.00   0.45
 -0.65   0.01   0.45   0.01   0.00   0.47
 -0.62   0.01   0.58   0.01   0.00   0.60
 -0.60   0.01   0.88   0.01   0.00   0.90
 -0.58   0.01   1.13   0.01   0.00   1.15
 -0.55   0.01   1.03   0.01   0.00   1.06
 -0.53   0.01   1.09   0.01   0.00   1.11
 -0.50   0.01   1.05   0.01   0.00   1.07
 -0.48   0.01   0.71   0.01   0.00   0.73
 -0.45   0.01   0.51   0.02   0.00   0.53
 -0.43   0.01   0.46   0.02   0.00   0.48
 -0.40   0.01   0.55   0.02   0.00   0.58
 -0.38   0.01   0.81   0.02   0.00   0.83
 -0.35   0.01   0.95   0.02   0.00   0.98
 -0.33   0.01   0.68   0.02   0.00   0.71
 -0.30   0.00   0.47   0.02   0.00   0.51
 -0.28   0.00   0.42   0.03   0.00   0.45
 -0.25   0.00   0.48   0.03   0.00   0.52
 -0.23   0.00   0.71   0.03   0.00   0.75
 -0.20   0.00   0.97   0.04   0.00   1.02
 -0.18   0.00   0.84   0.04   0.00   0.89
 -0.15   0.00   0.66   0.05   0.00   0.72
 -0.12   0.00   0.73   0.06   0.00   0.80
 -0.10   0.00   0.94   0.07   0.00   1.01
 -0.08   0.00   0.77   0.08   0.00   0.85
 -0.05   0.00   0.45   0.10   0.00   0.56
 -0.03   0.00   0.27   0.13   0.00   0.41
  0.00   0.00   0.18   0.18   0.00   0.37
  0.03   0.00   0.13   0.27   0.00   0.41
  0.05   0.00   0.10   0.45   0.00   0.56
  0.08   0.00   0.08   0.77   0.00   0.85
  0.10   0.00   0.07   0.94   0.00   1.01
  0.12   0.00   0.06   0.73   0.00   0.80
  0.15   0.00   0.05   0.66   0.00   0.72
  0.18   0.00   0.04   0.84   0.00   0.89
  0.20   0.00   0.04   0.97   0.00   1.02
  0.23   0.00   0.03   0.71   0.00   0.75
  0.25   0.00   0.03   0.48   0.00   0.52
  0.28   0.00   0.03   0.42   0.00   0.45
  0.30   0.00   0.02   0.47   0.00   0.51
  0.33   0.00   0.02   0.68   0.01   0.71
  0.35   0.00   0.02   0.95   0.01   0.98
  0.38   0.00   0.02   0.81   0.01   0.83
  0.40   0.00   0.02   0.55   0.01   0.58
  0.43   0.00   0.02   0.46   0.01   0.48
  0.45   0.00   0.02   0.51   0.01   0.53
  0.48   0.00   0.01   0.71   0.01   0.73
  0.50   0.00   0.01   1.05   0.01   1.07
  0.53   0.00   0.01   1.09   0.01   1.11
  0.55   0.00   0.01   1.03   0.01   1.06
  0.58   0.00   0.01   1.13   0.01   1.15
  0.60   0.00   0.01   0.88   0.01   0.90
  0.62   0.00   0.01   0.58   0.01   0.60
  0.65   0.00   0.01   0.45   0.01   0.47
  0.68   0.00   0.01   0.43   0.01   0.45
  0.70   0.00   0.01   0.51   0.01   0.53
  0.73   0.00   0.01   0.73   0.01   0.76
  0.75   0.00   0.01   1.08   0.01   1.11
  0.78   0.00   0.01   1.13   0.01   1.16
  0.80   0.00   0.01   1.09   0.02   1.12
  0.83   0.00   0.01   1.31   0.02   1.34
  0.85   0.00   0.01   1.37   0.02   1.40
  0.88   0.00   0.01   1.38   0.02   1.41
  0.90   0.00   0.01   1.36   0.03   1.40
  0.93   0.00   0.01   1.17   0.03   1.21
  0.95   0.00   0.01   1.31   0.04   1.35
  0.98   0.00   0.01   1.62   0.04   1.67
  1.00   0.00   0.01   1.52   0.05   1.58
  1.03   0.00   0.01   1.00   0.07   1.08
  1.05   0.00   0.01   0.58   0.10   0.69
  1.07   0.00   0.00   0.37   0.14   0.52
  1.10   0.00   0.00   0.25   0.23   0.49
  1.12   0.00   0.00   0.18   0.41   0.60
  1.15   0.00   0.00   0.14   0.71   0.86
  1.18   0.00   0.00   0.11   0.77   0.89
  1.20   0.00   0.00   0.09   0.48   0.57
  1.23   0.00   0.00   0.08   0.27   0.36
  1.25   0.00   0.00   0.07   0.18   0.25
  1.28   0.00   0.00   0.06   0.13   0.19
  1.30   0.00   0.00   0.05   0.11   0.16
  1.33   0.00   0.00   0.05   0.10   0.15
  1.35   0.00   0.00   0.04   0.11   0.15
  1.38   0.00   0.00   0.04   0.13   0.17
  1.40   0.00   0.00   0.03   0.17   0.20
  1.43   0.00   0.00   0.03   0.25   0.28
  1.45   0.00   0.00   0.03   0.42   0.45
  1.48   0.00   0.00   0.03   0.72   0.75
  1.50   0.00   0.00   0.02   0.79   0.82
  1.53   0.00   0.00   0.02   0.50   0.52
  1.55   0.00   0.00   0.02   0.29   0.31
  1.58   0.00   0.00   0.02   0.19   0.21
  1.60   0.00   0.00   0.02   0.14   0.16
  1.62   0.00   0.00   0.02   0.12   0.14
  1.65   0.00   0.00   0.02   0.12   0.14
  1.68   0.00   0.00   0.01   0.13   0.14
  1.70   0.00   0.00   0.01   0.15   0.17
  1.73   0.00   0.00   0.01   0.21   0.23
  1.75   0.00   0.00   0.01   0.33   0.34
  1.78   0.00   0.00   0.01   0.57   0.59
  1.80   0.00   0.00   0.01   0.83   0.85
  1.83   0.00   0.00   0.01   0.66   0.67
  1.85   0.00   0.00   0.01   0.38   0.40
  1.88   0.00   0.00   0.01   0.24   0.25
  1.90   0.00   0.00   0.01   0.17   0.18
  1.93   0.00   0.00   0.01   0.14   0.16
  1.95   0.00   0.00   0.01   0.14   0.15
  1.98   0.00   0.00   0.01   0.15   0.16
  2.00   0.00   0.00   0.01   0.18   0.19
  2.02   0.00   0.00   0.01   0.25   0.26
  2.05   0.00   0.00   0.01   0.41   0.42
  2.08   0.00   0.00   0.01   0.70   0.71
  2.10   0.00   0.00   0.01   0.83   0.84
  2.12   0.00   0.00   0.01   0.55   0.56
  2.15   0.00   0.00   0.01   0.33   0.34
  2.18   0.00   0.00   0.01   0.22   0.23
  2.20   0.00   0.00   0.01   0.18   0.19
  2.23   0.00   0.00   0.01   0.17   0.18
  2.25   0.00   0.00   0.01   0.18   0.19
  2.27   0.00   0.00   0.01   0.23   0.24
  2.30   0.00   0.00   0.00   0.35   0.35
  2.33   0.00   0.00   0.00   0.58   0.59
  2.35   0.00   0.00   0.00   0.85   0.86
  2.38   0.00   0.00   0.00   0.70   0.71
  2.40   0.00   0.00   0.00   0.43   0.43
  2.43   0.00   0.00   0.00   0.29   0.29
  2.45   0.00   0.00   0.00   0.23   0.24
  2.48   0.00   0.00   0.00   0.23   0.23
  2.50   0.00   0.00   0.00   0.27   0.28
  2.53   0.00   0.00   0.00   0.38   0.39
  2.55   0.00   0.00   0.00   0.62   0.63
  2.58   0.00   0.00   0.00   0.89   0.89
  2.60   0.00   0.00   0.00   0.72   0.73
  2.62   0.00   0.00   0.00   0.46   0.47
  2.65   0.00   0.00   0.00   0.35   0.35
  2.68   0.00   0.00   0.00   0.33   0.34
  2.70   0.00   0.00   0.00   0.41   0.41
  2.73   0.00   0.00   0.00   0.61   0.62
  2.75   0.00   0.00   0.00   0.92   0.92
  2.78   0.00   0.00   0.00   0.87   0.87
  2.80   0.00   0.00   0.00   0.62   0.63
  2.83   0.00   0.00   0.00   0.55   0.55
  2.85   0.00   0.00   0.00   0.67   0.67
  2.88   0.00   0.00   0.00   0.97   0.98
  2.90   0.00   0.00   0.00   1.14   1.14
  2.93   0.00   0.00   0.00   1.04   1.04
  2.95   0.00   0.00   0.00   1.22   1.22
  2.98   0.00   0.00   0.00   1.56   1.56
  3.00   0.00   0.00   0.00   1.47   1.47
  3.03   0.00   0.00   0.00   0.96   0.97
  3.05   0.00   0.00   0.00   0.55   0.56
  3.08   0.00   0.00   0.00   0.34   0.34
  3.10   0.00   0.00   0.00   0.23   0.23
  3.12   0.00   0.00   0.00   0.17   0.17
  3.15   0.00   0.00   0.00   0.13   0.13
  3.18   0.00   0.00   0.00   0.10   0.10
  3.20   0.00   0.00   0.00   0.08   0.08
  3.23   0.00   0.00   0.00   0.07   0.07
  3.25   0.00   0.00   0.00   0.06   0.06
  3.28   0.00   0.00   0.00   0.05   0.05
  3.30   0.00   0.00   0.00   0.04   0.05
  3.33   0.00   0.00   0.00   0.04   0.04
  3.35   0.00   0.00   0.00   0.03   0.04
  3.38   0.00   0.00   0.00   0.03   0.03
  3.40   0.00   0.00   0.00   0.03   0.03
  3.43   0.00   0.00   0.00   0.03   0.03
  3.45   0.00   0.00   0.00   0.02   0.03
  3.48   0.00   0.00   0.00   0.02   0.02
  3.50   0.00   0.00   0.00   0.02   0.02
  3.53   0.00   0.00   0.00   0.02   0.02
  3.55   0.00   0.00   0.00   0.02   0.02
  3.58   0.00   0.00   0.00   0.02   0.02
  3.60   0.00   0.00   0.00   0.01   0.02
